VAR_ID,VAR_UNIT,REGION,ITEM,ALLSCEN3,YEAR,OUTPUT
LAND,1000 ha,AUSTRALIAREG,Managed Land,SCEN_DIET0_CULTURE0_CAPTURE0,2050,18896.076120559144
LAND,1000 ha,AUSTRALIAREG,OTHNATVEG,SCEN_DIET0_CULTURE0_CAPTURE0,2050,335429.28336027655
LAND,1000 ha,BRAZILREG,FOREST,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,395033.6827286523
LAND,1000 ha,BRAZILREG,Managed Land,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,64555.751119419016
LAND,1000 ha,BRAZILREG,OTHNATVEG,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,122194.88614032767
LAND,1000 ha,BRAZILREG,FOREST,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,394982.0161861333
LAND,1000 ha,BRAZILREG,Managed Land,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,71173.4112440931
LAND,1000 ha,BRAZILREG,OTHNATVEG,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,115079.93014926936
LAND,1000 ha,BRAZILREG,FOREST,SCEN_DIET0_CULTURE0_CAPTURE0,2050,394982.0148184964
LAND,1000 ha,BRAZILREG,Managed Land,SCEN_DIET0_CULTURE0_CAPTURE0,2050,69053.80249834433
LAND,1000 ha,BRAZILREG,OTHNATVEG,SCEN_DIET0_CULTURE0_CAPTURE0,2050,119322.65817733706
LAND,1000 ha,CANADAREG,FOREST,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,434393.69000000047
LAND,1000 ha,CANADAREG,Managed Land,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,26962.40735323335
LAND,1000 ha,CANADAREG,OTHNATVEG,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,294245.5008961673
LAND,1000 ha,CANADAREG,FOREST,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,434393.6900000004
LAND,1000 ha,CANADAREG,Managed Land,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,27711.935409294412
LAND,1000 ha,CANADAREG,OTHNATVEG,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,292790.08592556324
LAND,1000 ha,CANADAREG,FOREST,SCEN_DIET0_CULTURE0_CAPTURE0,2050,434393.69000000047
LAND,1000 ha,CANADAREG,Managed Land,SCEN_DIET0_CULTURE0_CAPTURE0,2050,27689.370746352997
LAND,1000 ha,CANADAREG,OTHNATVEG,SCEN_DIET0_CULTURE0_CAPTURE0,2050,293311.1606016807
LAND,1000 ha,CHINAREG,FOREST,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,174634.0000000001
LAND,1000 ha,CHINAREG,Managed Land,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,113666.21953284419
LAND,1000 ha,CHINAREG,OTHNATVEG,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,184503.5221647516
LAND,1000 ha,CHINAREG,FOREST,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,174634.0000000001
LAND,1000 ha,CHINAREG,Managed Land,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,119934.12428984421
LAND,1000 ha,CHINAREG,OTHNATVEG,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,159580.88107503313
LAND,1000 ha,CHINAREG,FOREST,SCEN_DIET0_CULTURE0_CAPTURE0,2050,174634.0000000001
LAND,1000 ha,CHINAREG,Managed Land,SCEN_DIET0_CULTURE0_CAPTURE0,2050,117401.74460713843
LAND,1000 ha,CHINAREG,OTHNATVEG,SCEN_DIET0_CULTURE0_CAPTURE0,2050,172908.8072328866
LAND,1000 ha,CONGOBASIN,FOREST,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,308377.856366239
LAND,1000 ha,CONGOBASIN,Managed Land,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,11956.423567516353
LAND,1000 ha,CONGOBASIN,OTHNATVEG,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,30739.3127396201
LAND,1000 ha,CONGOBASIN,FOREST,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,305450.60808730096
LAND,1000 ha,CONGOBASIN,Managed Land,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,12052.12739744609
LAND,1000 ha,CONGOBASIN,OTHNATVEG,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,28418.08878942608
LAND,1000 ha,CONGOBASIN,FOREST,SCEN_DIET0_CULTURE0_CAPTURE0,2050,307346.49766171153
LAND,1000 ha,CONGOBASIN,Managed Land,SCEN_DIET0_CULTURE0_CAPTURE0,2050,12002.900452555385
LAND,1000 ha,CONGOBASIN,OTHNATVEG,SCEN_DIET0_CULTURE0_CAPTURE0,2050,29217.13610265892
LAND,1000 ha,EASTERNAF,FOREST,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,34742.267196103785
LAND,1000 ha,EASTERNAF,Managed Land,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,37667.75898573719
LAND,1000 ha,EASTERNAF,OTHNATVEG,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,62197.412405083756
LAND,1000 ha,EASTERNAF,FOREST,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,34369.99102289522
LAND,1000 ha,EASTERNAF,Managed Land,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,39307.08021619028
LAND,1000 ha,EASTERNAF,OTHNATVEG,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,60400.01809534978
LAND,1000 ha,EASTERNAF,FOREST,SCEN_DIET0_CULTURE0_CAPTURE0,2050,34552.554559149765
LAND,1000 ha,EASTERNAF,Managed Land,SCEN_DIET0_CULTURE0_CAPTURE0,2050,38764.42131196454
LAND,1000 ha,EASTERNAF,OTHNATVEG,SCEN_DIET0_CULTURE0_CAPTURE0,2050,61491.01974203311
LAND,1000 ha,EU_BALTIC,FOREST,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,6910.259999999999
LAND,1000 ha,EU_BALTIC,Managed Land,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,1973.3883337374918
LAND,1000 ha,EU_BALTIC,OTHNATVEG,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,3205.1087682155044
LAND,1000 ha,EU_BALTIC,FOREST,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,6910.259999999999
LAND,1000 ha,EU_BALTIC,Managed Land,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,1982.043916811549
LAND,1000 ha,EU_BALTIC,OTHNATVEG,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,3195.316586261885
LAND,1000 ha,EU_BALTIC,FOREST,SCEN_DIET0_CULTURE0_CAPTURE0,2050,6910.259999999999
LAND,1000 ha,EU_BALTIC,Managed Land,SCEN_DIET0_CULTURE0_CAPTURE0,2050,1982.0439168115493
LAND,1000 ha,EU_BALTIC,OTHNATVEG,SCEN_DIET0_CULTURE0_CAPTURE0,2050,3195.316586261885
LAND,1000 ha,EU_CENTRALEAST,FOREST,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,26665.003693000013
LAND,1000 ha,EU_CENTRALEAST,Managed Land,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,22695.57105614911
LAND,1000 ha,EU_CENTRALEAST,OTHNATVEG,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,10044.01102356944
LAND,1000 ha,EU_CENTRALEAST,FOREST,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,26665.003693000013
LAND,1000 ha,EU_CENTRALEAST,Managed Land,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,23512.557503341806
LAND,1000 ha,EU_CENTRALEAST,OTHNATVEG,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,9332.83703919576
LAND,1000 ha,EU_CENTRALEAST,FOREST,SCEN_DIET0_CULTURE0_CAPTURE0,2050,26665.003693000013
LAND,1000 ha,EU_CENTRALEAST,Managed Land,SCEN_DIET0_CULTURE0_CAPTURE0,2050,23161.730505879386
LAND,1000 ha,EU_CENTRALEAST,OTHNATVEG,SCEN_DIET0_CULTURE0_CAPTURE0,2050,9518.239026276851
LAND,1000 ha,EU_MIDWEST,FOREST,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,29203.177892999993
LAND,1000 ha,EU_MIDWEST,Managed Land,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,22101.541174048885
LAND,1000 ha,EU_MIDWEST,OTHNATVEG,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,21740.653260489147
LAND,1000 ha,EU_MIDWEST,FOREST,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,29203.177892999993
LAND,1000 ha,EU_MIDWEST,Managed Land,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,22118.036026717124
LAND,1000 ha,EU_MIDWEST,OTHNATVEG,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,21562.060725680498
LAND,1000 ha,EU_MIDWEST,FOREST,SCEN_DIET0_CULTURE0_CAPTURE0,2050,29203.177892999993
LAND,1000 ha,EU_MIDWEST,Managed Land,SCEN_DIET0_CULTURE0_CAPTURE0,2050,22280.705452204216
LAND,1000 ha,EU_MIDWEST,OTHNATVEG,SCEN_DIET0_CULTURE0_CAPTURE0,2050,21562.062204671896
LAND,1000 ha,EU_NORTH,FOREST,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,49692.34588000002
LAND,1000 ha,EU_NORTH,Managed Land,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,9859.59293312345
LAND,1000 ha,EU_NORTH,OTHNATVEG,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,14336.341019219375
LAND,1000 ha,EU_NORTH,FOREST,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,49692.34588000002
LAND,1000 ha,EU_NORTH,Managed Land,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,9739.750877877948
LAND,1000 ha,EU_NORTH,OTHNATVEG,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,14336.341019219375
LAND,1000 ha,EU_NORTH,FOREST,SCEN_DIET0_CULTURE0_CAPTURE0,2050,49692.34588000002
LAND,1000 ha,EU_NORTH,Managed Land,SCEN_DIET0_CULTURE0_CAPTURE0,2050,9894.20193665543
LAND,1000 ha,EU_NORTH,OTHNATVEG,SCEN_DIET0_CULTURE0_CAPTURE0,2050,14336.341019219373
LAND,1000 ha,EU_SOUTH,FOREST,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,27181.806315999987
LAND,1000 ha,EU_SOUTH,Managed Land,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,14702.111945848246
LAND,1000 ha,EU_SOUTH,OTHNATVEG,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,26128.78728036838
LAND,1000 ha,EU_SOUTH,FOREST,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,27181.806315999987
LAND,1000 ha,EU_SOUTH,Managed Land,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,16186.241805496724
LAND,1000 ha,EU_SOUTH,OTHNATVEG,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,23785.493761199337
LAND,1000 ha,EU_SOUTH,FOREST,SCEN_DIET0_CULTURE0_CAPTURE0,2050,27181.806315999987
LAND,1000 ha,EU_SOUTH,Managed Land,SCEN_DIET0_CULTURE0_CAPTURE0,2050,15897.41181976988
LAND,1000 ha,EU_SOUTH,OTHNATVEG,SCEN_DIET0_CULTURE0_CAPTURE0,2050,24340.533823931488
LAND,1000 ha,FORMER_USSR,FOREST,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,12694.829707999994
LAND,1000 ha,FORMER_USSR,Managed Land,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,28879.430664314634
LAND,1000 ha,FORMER_USSR,OTHNATVEG,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,103862.15588546167
LAND,1000 ha,FORMER_USSR,FOREST,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,12694.829707999994
LAND,1000 ha,FORMER_USSR,Managed Land,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,28938.76780547237
LAND,1000 ha,FORMER_USSR,OTHNATVEG,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,102601.63333823992
LAND,1000 ha,FORMER_USSR,FOREST,SCEN_DIET0_CULTURE0_CAPTURE0,2050,12694.829707999994
LAND,1000 ha,FORMER_USSR,Managed Land,SCEN_DIET0_CULTURE0_CAPTURE0,2050,28927.720398519523
LAND,1000 ha,FORMER_USSR,OTHNATVEG,SCEN_DIET0_CULTURE0_CAPTURE0,2050,103301.55789127618
LAND,1000 ha,INDIAREG,FOREST,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,60303.270000000004
LAND,1000 ha,INDIAREG,Managed Land,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,152995.29795424777
LAND,1000 ha,INDIAREG,OTHNATVEG,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,21702.51954248752
LAND,1000 ha,INDIAREG,FOREST,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,60303.270000000004
LAND,1000 ha,INDIAREG,Managed Land,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,153753.88803672095
LAND,1000 ha,INDIAREG,OTHNATVEG,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,12810.263577576157
LAND,1000 ha,INDIAREG,FOREST,SCEN_DIET0_CULTURE0_CAPTURE0,2050,60303.270000000004
LAND,1000 ha,INDIAREG,Managed Land,SCEN_DIET0_CULTURE0_CAPTURE0,2050,153073.97713044728
LAND,1000 ha,INDIAREG,OTHNATVEG,SCEN_DIET0_CULTURE0_CAPTURE0,2050,16345.177041231178
LAND,1000 ha,INDONESIAREG,FOREST,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,88678.52524542128
LAND,1000 ha,INDONESIAREG,Managed Land,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,22710.611881846853
LAND,1000 ha,INDONESIAREG,OTHNATVEG,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,34566.74302025908
LAND,1000 ha,INDONESIAREG,FOREST,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,82844.36492212955
LAND,1000 ha,INDONESIAREG,Managed Land,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,24120.601533581583
LAND,1000 ha,INDONESIAREG,OTHNATVEG,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,25862.516939673085
LAND,1000 ha,INDONESIAREG,FOREST,SCEN_DIET0_CULTURE0_CAPTURE0,2050,85644.52726674225
LAND,1000 ha,INDONESIAREG,Managed Land,SCEN_DIET0_CULTURE0_CAPTURE0,2050,23568.868608622673
LAND,1000 ha,INDONESIAREG,OTHNATVEG,SCEN_DIET0_CULTURE0_CAPTURE0,2050,28942.58947617884
LAND,1000 ha,JAPANREG,FOREST,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,23436.029999999995
LAND,1000 ha,JAPANREG,Managed Land,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,2436.409896760728
LAND,1000 ha,JAPANREG,OTHNATVEG,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,5934.653267397422
LAND,1000 ha,JAPANREG,FOREST,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,23436.029999999995
LAND,1000 ha,JAPANREG,Managed Land,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,2688.6676947733486
LAND,1000 ha,JAPANREG,OTHNATVEG,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,4731.208772789616
LAND,1000 ha,JAPANREG,FOREST,SCEN_DIET0_CULTURE0_CAPTURE0,2050,23436.029999999995
LAND,1000 ha,JAPANREG,Managed Land,SCEN_DIET0_CULTURE0_CAPTURE0,2050,2543.5209582191405
LAND,1000 ha,JAPANREG,OTHNATVEG,SCEN_DIET0_CULTURE0_CAPTURE0,2050,5741.9821588564155
LAND,1000 ha,MALAYSIAREG,FOREST,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,15815.123303083039
LAND,1000 ha,MALAYSIAREG,Managed Land,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,7240.286764116156
LAND,1000 ha,MALAYSIAREG,OTHNATVEG,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,1052.98805462078
LAND,1000 ha,MALAYSIAREG,FOREST,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,15801.937869383422
LAND,1000 ha,MALAYSIAREG,Managed Land,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,7499.099787704704
LAND,1000 ha,MALAYSIAREG,OTHNATVEG,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,813.098774020151
LAND,1000 ha,MALAYSIAREG,FOREST,SCEN_DIET0_CULTURE0_CAPTURE0,2050,15801.93786871148
LAND,1000 ha,MALAYSIAREG,Managed Land,SCEN_DIET0_CULTURE0_CAPTURE0,2050,7477.261749631217
LAND,1000 ha,MALAYSIAREG,OTHNATVEG,SCEN_DIET0_CULTURE0_CAPTURE0,2050,820.7887381445105
LAND,1000 ha,MEXICOREG,FOREST,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,69129.93455928947
LAND,1000 ha,MEXICOREG,Managed Land,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,10532.962407124583
LAND,1000 ha,MEXICOREG,OTHNATVEG,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,49769.652371542616
LAND,1000 ha,MEXICOREG,FOREST,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,68930.65629015458
LAND,1000 ha,MEXICOREG,Managed Land,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,13100.513291378888
LAND,1000 ha,MEXICOREG,OTHNATVEG,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,46903.38923184407
LAND,1000 ha,MEXICOREG,FOREST,SCEN_DIET0_CULTURE0_CAPTURE0,2050,69130.05409704326
LAND,1000 ha,MEXICOREG,Managed Land,SCEN_DIET0_CULTURE0_CAPTURE0,2050,11896.439102425005
LAND,1000 ha,MEXICOREG,OTHNATVEG,SCEN_DIET0_CULTURE0_CAPTURE0,2050,48469.50054249178
LAND,1000 ha,MIDDLEEAST,FOREST,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,3315.330000000001
LAND,1000 ha,MIDDLEEAST,Managed Land,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,16810.31192885889
LAND,1000 ha,MIDDLEEAST,OTHNATVEG,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,5489.574725679446
LAND,1000 ha,MIDDLEEAST,FOREST,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,3315.3300000000013
LAND,1000 ha,MIDDLEEAST,Managed Land,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,17034.9765258803
LAND,1000 ha,MIDDLEEAST,OTHNATVEG,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,5376.356910390865
LAND,1000 ha,MIDDLEEAST,FOREST,SCEN_DIET0_CULTURE0_CAPTURE0,2050,3315.330000000001
LAND,1000 ha,MIDDLEEAST,Managed Land,SCEN_DIET0_CULTURE0_CAPTURE0,2050,16929.564806164788
LAND,1000 ha,MIDDLEEAST,OTHNATVEG,SCEN_DIET0_CULTURE0_CAPTURE0,2050,5406.722216445692
LAND,1000 ha,NEWZEALANDREG,FOREST,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,7295.6
LAND,1000 ha,NEWZEALANDREG,Managed Land,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,274.53274876135197
LAND,1000 ha,NEWZEALANDREG,OTHNATVEG,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,5567.147902540066
LAND,1000 ha,NEWZEALANDREG,FOREST,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,7295.6
LAND,1000 ha,NEWZEALANDREG,Managed Land,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,353.6361800204188
LAND,1000 ha,NEWZEALANDREG,OTHNATVEG,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,4723.76995465959
LAND,1000 ha,NEWZEALANDREG,FOREST,SCEN_DIET0_CULTURE0_CAPTURE0,2050,7295.6
LAND,1000 ha,NEWZEALANDREG,Managed Land,SCEN_DIET0_CULTURE0_CAPTURE0,2050,311.27368709458153
LAND,1000 ha,NEWZEALANDREG,OTHNATVEG,SCEN_DIET0_CULTURE0_CAPTURE0,2050,5142.188956110951
LAND,1000 ha,NORTHERNAF,FOREST,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,4181.660000000001
LAND,1000 ha,NORTHERNAF,Managed Land,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,12576.55955945041
LAND,1000 ha,NORTHERNAF,OTHNATVEG,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,4334.151317359293
LAND,1000 ha,NORTHERNAF,FOREST,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,4181.660000000001
LAND,1000 ha,NORTHERNAF,Managed Land,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,12693.259612985377
LAND,1000 ha,NORTHERNAF,OTHNATVEG,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,4198.822948748895
LAND,1000 ha,NORTHERNAF,FOREST,SCEN_DIET0_CULTURE0_CAPTURE0,2050,4181.660000000001
LAND,1000 ha,NORTHERNAF,Managed Land,SCEN_DIET0_CULTURE0_CAPTURE0,2050,12542.051553526402
LAND,1000 ha,NORTHERNAF,OTHNATVEG,SCEN_DIET0_CULTURE0_CAPTURE0,2050,4329.152119282407
LAND,1000 ha,PACIFIC_ISLANDS,FOREST,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,34259.99
LAND,1000 ha,PACIFIC_ISLANDS,Managed Land,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,474.5565899648101
LAND,1000 ha,PACIFIC_ISLANDS,OTHNATVEG,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,10741.701731416435
LAND,1000 ha,PACIFIC_ISLANDS,FOREST,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,34258.8899057824
LAND,1000 ha,PACIFIC_ISLANDS,Managed Land,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,474.7317104934837
LAND,1000 ha,PACIFIC_ISLANDS,OTHNATVEG,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,10670.6445663492
LAND,1000 ha,PACIFIC_ISLANDS,FOREST,SCEN_DIET0_CULTURE0_CAPTURE0,2050,34258.8899057824
LAND,1000 ha,PACIFIC_ISLANDS,Managed Land,SCEN_DIET0_CULTURE0_CAPTURE0,2050,474.71177217622386
LAND,1000 ha,PACIFIC_ISLANDS,OTHNATVEG,SCEN_DIET0_CULTURE0_CAPTURE0,2050,10712.608824991354
LAND,1000 ha,RCAM,FOREST,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,25273.215787839003
LAND,1000 ha,RCAM,Managed Land,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,7900.83675811734
LAND,1000 ha,RCAM,OTHNATVEG,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,1750.2306584922542
LAND,1000 ha,RCAM,FOREST,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,22821.163202406333
LAND,1000 ha,RCAM,Managed Land,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,8715.613497837801
LAND,1000 ha,RCAM,OTHNATVEG,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,1374.6388204690297
LAND,1000 ha,RCAM,FOREST,SCEN_DIET0_CULTURE0_CAPTURE0,2050,24325.683129199595
LAND,1000 ha,RCAM,Managed Land,SCEN_DIET0_CULTURE0_CAPTURE0,2050,8371.77310628003
LAND,1000 ha,RCAM,OTHNATVEG,SCEN_DIET0_CULTURE0_CAPTURE0,2050,1455.0717430857208
LAND,1000 ha,RCEU,FOREST,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,5526.040000000001
LAND,1000 ha,RCEU,Managed Land,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,3371.161379417406
LAND,1000 ha,RCEU,OTHNATVEG,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,2633.106436503715
LAND,1000 ha,RCEU,FOREST,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,5526.040000000001
LAND,1000 ha,RCEU,Managed Land,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,4015.547716384271
LAND,1000 ha,RCEU,OTHNATVEG,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,1245.7124080297745
LAND,1000 ha,RCEU,FOREST,SCEN_DIET0_CULTURE0_CAPTURE0,2050,5526.040000000001
LAND,1000 ha,RCEU,Managed Land,SCEN_DIET0_CULTURE0_CAPTURE0,2050,3601.430884502884
LAND,1000 ha,RCEU,OTHNATVEG,SCEN_DIET0_CULTURE0_CAPTURE0,2050,2245.342294256063
LAND,1000 ha,ROWE,FOREST,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,10115.009978000002
LAND,1000 ha,ROWE,Managed Land,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,980.0978999036441
LAND,1000 ha,ROWE,OTHNATVEG,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,37177.05712637609
LAND,1000 ha,ROWE,FOREST,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,10115.009978
